in s,C1 in V,C2 in V,C3 in V
-7.7277240E-03,1.890561784807E-02,-8.63707789639E-01,3.670862778822E-02
-7.7275400E-03,1.890738164264E-02,-8.63261884032E-01,3.671105872640E-02
-7.7273560E-03,1.890777848268E-02,-8.63275371911E-01,3.670958050793E-02
-7.7271720E-03,1.890753342843E-02,-8.63121915562E-01,3.670977637904E-02
-7.7269880E-03,1.890732204731E-02,-8.63098965446E-01,3.670850076513E-02
-7.7268040E-03,1.890331945572E-02,-8.63380015315E-01,3.670772313872E-02
-7.7266200E-03,1.890572795601E-02,-8.63416255405E-01,3.670887409976E-02
-7.7264360E-03,1.890864458241E-02,-8.63075582264E-01,3.670717225211E-02
-7.7262520E-03,1.890919836428E-02,-8.63178106910E-01,3.670859450741E-02
-7.7260680E-03,1.891090775680E-02,-8.63094185432E-01,3.670810769578E-02
-7.7258840E-03,1.891421630353E-02,-8.63330967212E-01,3.670785958214E-02
-7.7257000E-03,1.891571212982E-02,-8.62775100348E-01,3.670949199038E-02
-7.7255160E-03,1.890937356468E-02,-8.62855887925E-01,3.670868156744E-02
-7.7253320E-03,1.890712329958E-02,-8.62724739080E-01,3.671058003591E-02
-7.7251480E-03,1.890761612638E-02,-8.63198349206E-01,3.671058391022E-02
-7.7249640E-03,1.890343397812E-02,-8.62959546456E-01,3.671071287977E-02
-7.7247800E-03,1.890516370259E-02,-8.62793812947E-01,3.670914241379E-02
-7.7245960E-03,1.890467741018E-02,-8.63452739967E-01,3.671109798165E-02
-7.7244120E-03,1.890583013490E-02,-8.62431090744E-01,3.671131923130E-02
-7.7242280E-03,1.890641388207E-02,-8.63286489574E-01,3.671138811192E-02
-7.7240440E-03,1.890858207786E-02,-8.62539571198E-01,3.671043492189E-02
-7.7238600E-03,1.891542737562E-02,-8.62646033009E-01,3.671252538251E-02
-7.7236760E-03,1.891408416283E-02,-8.62677001813E-01,3.671106708968E-02
-7.7234920E-03,1.890880257896E-02,-8.62347963219E-01,3.671072877744E-02
-7.7233080E-03,1.890758840790E-02,-8.63020531787E-01,3.671194046536E-02
-7.7231240E-03,1.890918833160E-02,-8.62698669033E-01,3.671123465324E-02
-7.7229400E-03,1.890633061136E-02,-8.62706908910E-01,3.671021280145E-02
-7.7227560E-03,1.890560853252E-02,-8.62616293551E-01,3.671009756425E-02
-7.7225720E-03,1.890560646615E-02,-8.63058927888E-01,3.670907952623E-02
-7.7223880E-03,1.890343315623E-02,-8.62439547153E-01,3.671063140301E-02
-7.7222040E-03,1.890303762353E-02,-8.62598174671E-01,3.670974324724E-02
-7.7220200E-03,1.890320250488E-02,-8.62719439855E-01,3.671005389454E-02
-7.7218360E-03,1.890982087542E-02,-8.62613820890E-01,3.671143049175E-02
-7.7216520E-03,1.890733804278E-02,-8.62459444860E-01,3.671258643536E-02
-7.7214680E-03,1.890940067199E-02,-8.62319651013E-01,3.671207604265E-02
-7.7212840E-03,1.890665969535E-02,-8.62184232054E-01,3.671227716642E-02
-7.7211000E-03,1.890481800496E-02,-8.62566546956E-01,3.670908621779E-02
-7.7209160E-03,1.890325560191E-02,-8.62562642386E-01,3.670673969934E-02
-7.7207320E-03,1.889802332691E-02,-8.62503943453E-01,3.670787800370E-02
-7.7205480E-03,1.890146160339E-02,-8.62535692239E-01,3.670928397948E-02
-7.7203640E-03,1.889808010849E-02,-8.62065823702E-01,3.670970645068E-02
-7.7201800E-03,1.890463842501E-02,-8.62646140112E-01,3.670916581327E-02
-7.7199960E-03,1.890551048986E-02,-8.62388419872E-01,3.670859747367E-02
-7.7198120E-03,1.890847909803E-02,-8.62063253252E-01,3.670783885555E-02
-7.7196280E-03,1.890917843397E-02,-8.62320242403E-01,3.670805257546E-02
-7.7194440E-03,1.890793095882E-02,-8.62794162193E-01,3.670786338193E-02
-7.7192600E-03,1.890705952145E-02,-8.62354268273E-01,3.671019575825E-02
-7.7190760E-03,1.890964500912E-02,-8.62024461338E-01,3.671012483804E-02
-7.7188920E-03,1.890879698404E-02,-8.62410671497E-01,3.670970484415E-02
-7.7187080E-03,1.890639806821E-02,-8.62578307232E-01,3.671060265308E-02
-7.7185240E-03,1.890689721404E-02,-8.62327376334E-01,3.670950826058E-02
-7.7183400E-03,1.890076851662E-02,-8.62183778035E-01,3.670849423656E-02
-7.7181560E-03,1.890408434047E-02,-8.61800354859E-01,3.670883735908E-02
-7.7179720E-03,1.890381760270E-02,-8.61935277889E-01,3.671009977615E-02
-7.7177880E-03,1.890405111786E-02,-8.62314721988E-01,3.671033805503E-02
-7.7176040E-03,1.890799476489E-02,-8.62388350023E-01,3.670939724227E-02
-7.7174200E-03,1.890948247936E-02,-8.62092373380E-01,3.670988239149E-02
-7.7172360E-03,1.890927194225E-02,-8.61991269002E-01,3.671035351964E-02
-7.7170520E-03,1.890996424904E-02,-8.61748172855E-01,3.671099609030E-02
-7.7168680E-03,1.890699912867E-02,-8.61446657171E-01,3.671000245294E-02
-7.7166840E-03,1.890492816994E-02,-8.62134552980E-01,3.670969587086E-02
-7.7165000E-03,1.890377988530E-02,-8.61626311624E-01,3.670848705141E-02
-7.7163160E-03,1.889890799721E-02,-8.62066114740E-01,3.670973013422E-02
-7.7161320E-03,1.889838075455E-02,-8.62040603487E-01,3.670990348594E-02
-7.7159480E-03,1.889867396866E-02,-8.61515840469E-01,3.670798404409E-02
-7.7157640E-03,1.889940558191E-02,-8.61827628640E-01,3.670901421258E-02
-7.7155800E-03,1.890060007180E-02,-8.61749837594E-01,3.670970691169E-02
-7.7153960E-03,1.890050854141E-02,-8.61635382706E-01,3.671134717563E-02
-7.7152120E-03,1.890427446764E-02,-8.61470622430E-01,3.670913755229E-02
-7.7150280E-03,1.890449033541E-02,-8.61751516303E-01,3.670969107455E-02
-7.7148440E-03,1.890433643086E-02,-8.61445986619E-01,3.670694988953E-02
-7.7146600E-03,1.890417830626E-02,-8.61719918856E-01,3.670928287586E-02
-7.7144760E-03,1.890223554758E-02,-8.62191896839E-01,3.670858226052E-02
-7.7142920E-03,1.890362704944E-02,-8.61410766328E-01,3.670938230852E-02
-7.7141080E-03,1.890223505281E-02,-8.61719478806E-01,3.670930951634E-02
-7.7139240E-03,1.890216481596E-02,-8.61551826773E-01,3.670918194378E-02
-7.7137400E-03,1.890677772652E-02,-8.61674915021E-01,3.670755469507E-02
-7.7135560E-03,1.890459961215E-02,-8.61780443182E-01,3.670771941343E-02
-7.7133720E-03,1.890881787011E-02,-8.61270322883E-01,3.670730489573E-02
-7.7131880E-03,1.890796246313E-02,-8.61155621195E-01,3.670820576871E-02
-7.7130040E-03,1.890961298792E-02,-8.61443355633E-01,3.670928253127E-02
-7.7128200E-03,1.890499458954E-02,-8.61515586684E-01,3.670751957024E-02
-7.7126360E-03,1.891180980674E-02,-8.60894883471E-01,3.670873719534E-02
-7.7124520E-03,1.891119102206E-02,-8.61153814429E-01,3.670819137512E-02
-7.7122680E-03,1.890890884868E-02,-8.61561188893E-01,3.670887091929E-02
-7.7120840E-03,1.890558322033E-02,-8.61567044584E-01,3.670944927527E-02
-7.7119000E-03,1.890344505155E-02,-8.61150140362E-01,3.670852362445E-02
-7.7117160E-03,1.890481161842E-02,-8.61737418408E-01,3.670829299172E-02
-7.7115320E-03,1.890898122060E-02,-8.61510792701E-01,3.670845324440E-02
-7.7113480E-03,1.890484075368E-02,-8.61584900366E-01,3.670909732381E-02
-7.7111640E-03,1.890630962633E-02,-8.61207288643E-01,3.670929766992E-02
-7.7109800E-03,1.890580541993E-02,-8.60997512890E-01,3.670730516581E-02
-7.7107960E-03,1.890951213966E-02,-8.61476683011E-01,3.670832359964E-02
-7.7106120E-03,1.890388028536E-02,-8.61644917121E-01,3.670848955201E-02
-7.7104280E-03,1.890673587055E-02,-8.61306136893E-01,3.670825435115E-02
-7.7102440E-03,1.890648246932E-02,-8.61148959910E-01,3.670791451154E-02
-7.7100600E-03,1.891022525801E-02,-8.60871830909E-01,3.670947981333E-02
-7.7098760E-03,1.890807784468E-02,-8.61242918717E-01,3.671110909233E-02
-7.7096920E-03,1.890770216778E-02,-8.61355587793E-01,3.670955119455E-02
-7.7095080E-03,1.890615477533E-02,-8.61229950050E-01,3.671124350080E-02
-7.7093240E-03,1.890395668758E-02,-8.61106999172E-01,3.671157713315E-02
-7.7091400E-03,1.890275345606E-02,-8.61187761137E-01,3.671062657410E-02
-7.7089560E-03,1.890401862635E-02,-8.61291652499E-01,3.671163026975E-02
-7.7087720E-03,1.890798590685E-02,-8.61085543828E-01,3.671065087697E-02
-7.7085880E-03,1.890512352068E-02,-8.60672956286E-01,3.671049747417E-02
-7.7084040E-03,1.890425414851E-02,-8.60799376341E-01,3.670970207347E-02
-7.7082200E-03,1.890930094014E-02,-8.60734533006E-01,3.671014260767E-02
-7.7080360E-03,1.890990496104E-02,-8.60812189011E-01,3.671348914305E-02
-7.7078520E-03,1.890996701506E-02,-8.60553001938E-01,3.671027599635E-02
-7.7076680E-03,1.890816097919E-02,-8.60866368702E-01,3.671095005037E-02
-7.7074840E-03,1.890380158279E-02,-8.60621393612E-01,3.670952260761E-02
-7.7073000E-03,1.890323580432E-02,-8.60680239229E-01,3.670729252776E-02
-7.7071160E-03,1.890303947105E-02,-8.60785832582E-01,3.670813346548E-02
-7.7069320E-03,1.890179870141E-02,-8.60613807989E-01,3.670770385103E-02
-7.7067480E-03,1.889878170172E-02,-8.60260585276E-01,3.670749592396E-02
-7.7065640E-03,1.890128253450E-02,-8.60493674362E-01,3.670809928129E-02
-7.7063800E-03,1.890257245003E-02,-8.60600045370E-01,3.670755027128E-02
-7.7061960E-03,1.890135920330E-02,-8.60520848026E-01,3.670717102742E-02
-7.7060120E-03,1.890512972212E-02,-8.60953964246E-01,3.670714744633E-02
-7.7058280E-03,1.890685097970E-02,-8.60663016746E-01,3.670791042769E-02
-7.7056440E-03,1.890691330962E-02,-8.60451436555E-01,3.670672423473E-02
-7.7054600E-03,1.890539377302E-02,-8.60985722346E-01,3.670579259085E-02
-7.7052760E-03,1.890534401013E-02,-8.60532876058E-01,3.670640069326E-02
-7.7050920E-03,1.890698323332E-02,-8.60175862862E-01,3.670616531080E-02
-7.7049080E-03,1.890152496941E-02,-8.60013426235E-01,3.670830523396E-02
-7.7047240E-03,1.890045403343E-02,-8.60375510482E-01,3.670571712112E-02
-7.7045400E-03,1.890282273948E-02,-8.60233029770E-01,3.670692408724E-02
-7.7043560E-03,1.890509207573E-02,-8.60709522339E-01,3.670520130811E-02
-7.7041720E-03,1.891087122218E-02,-8.60499220388E-01,3.670577754067E-02
-7.7039880E-03,1.891022873883E-02,-8.59961076593E-01,3.670473966083E-02
-7.7038040E-03,1.890693018286E-02,-8.60471795266E-01,3.670548828585E-02
-7.7036200E-03,1.890981467048E-02,-8.60766584473E-01,3.670704716617E-02
-7.7034360E-03,1.890722772296E-02,-8.60157117667E-01,3.670721254578E-02
-7.7032520E-03,1.890622080610E-02,-8.60588590102E-01,3.670791771064E-02
-7.7030680E-03,1.890375078263E-02,-8.60263332678E-01,3.670784930034E-02
-7.7028840E-03,1.890507702672E-02,-8.60137587832E-01,3.670717200065E-02
-7.7027000E-03,1.890723081146E-02,-8.60091950698E-01,3.670763044419E-02
-7.7025160E-03,1.890434969755E-02,-8.59759235708E-01,3.670726583140E-02
-7.7023320E-03,1.890332813797E-02,-8.60229819035E-01,3.670526124338E-02
-7.7021480E-03,1.890192774896E-02,-8.60198663967E-01,3.670464135973E-02
-7.7019640E-03,1.890234672770E-02,-8.59970906703E-01,3.670621243106E-02
-7.7017800E-03,1.890297667895E-02,-8.60321177123E-01,3.670431146665E-02
-7.7015960E-03,1.890380400190E-02,-8.59829923091E-01,3.670634656480E-02
-7.7014120E-03,1.890691006164E-02,-8.59568056138E-01,3.670688285759E-02
-7.7012280E-03,1.890534485763E-02,-8.59733999195E-01,3.670611663057E-02
-7.7010440E-03,1.890434029934E-02,-8.60043053934E-01,3.670576907029E-02
-7.7008600E-03,1.890380502984E-02,-8.60052735032E-01,3.670573246466E-02
-7.7006760E-03,1.890104266190E-02,-8.59928657254E-01,3.670606320990E-02
-7.7004920E-03,1.889865999765E-02,-8.60058232164E-01,3.670725073466E-02
-7.7003080E-03,1.890034203258E-02,-8.59842265444E-01,3.670821972923E-02
-7.7001240E-03,1.890439172698E-02,-8.60187262250E-01,3.670751794508E-02
-7.6999400E-03,1.890680322730E-02,-8.60095005436E-01,3.670735067023E-02
-7.6997560E-03,1.890628409063E-02,-8.60215667589E-01,3.670851813430E-02
-7.6995720E-03,1.890941701437E-02,-8.59869937366E-01,3.670859559706E-02
-7.6993880E-03,1.891113280159E-02,-8.60249986825E-01,3.670700635096E-02
-7.6992040E-03,1.890614734570E-02,-8.59720262187E-01,3.670747516943E-02
-7.6990200E-03,1.890264769158E-02,-8.59762558201E-01,3.670790274894E-02
-7.6988360E-03,1.890736697897E-02,-8.59656820493E-01,3.670672537094E-02
-7.6986520E-03,1.890111838890E-02,-8.59852370294E-01,3.670516042305E-02
-7.6984680E-03,1.890617421668E-02,-8.60028071282E-01,3.670615101500E-02
-7.6982840E-03,1.890595815683E-02,-8.59256996727E-01,3.670785461353E-02
-7.6981000E-03,1.890251947174E-02,-8.59312398778E-01,3.670432556687E-02
-7.6979160E-03,1.890306230009E-02,-8.59411726659E-01,3.670349261524E-02
-7.6977320E-03,1.890552866113E-02,-8.59778111288E-01,3.670397379702E-02
-7.6975480E-03,1.890819587236E-02,-8.59628659626E-01,3.670375730177E-02
-7.6973640E-03,1.890910447415E-02,-8.59405752225E-01,3.670612834660E-02
-7.6971800E-03,1.891013671717E-02,-8.59498693561E-01,3.670651943224E-02
-7.6969960E-03,1.891167009206E-02,-8.59926431393E-01,3.670640626257E-02
-7.6968120E-03,1.890927805406E-02,-8.59376159450E-01,3.670676630257E-02
-7.6966280E-03,1.891070515223E-02,-8.59716802323E-01,3.670708431197E-02
-7.6964440E-03,1.890747471204E-02,-8.59431289090E-01,3.670592181185E-02
-7.6962600E-03,1.891187992253E-02,-8.59746143641E-01,3.670720806146E-02
-7.6960760E-03,1.890828187534E-02,-8.59498667950E-01,3.670453537056E-02
-7.6958920E-03,1.891133378333E-02,-8.59400995495E-01,3.670539316522E-02
-7.6957080E-03,1.890628664478E-02,-8.59512693668E-01,3.670726328889E-02
-7.6955240E-03,1.891013872883E-02,-8.59506968362E-01,3.670576243928E-02
-7.6953400E-03,1.890785165088E-02,-8.59493964771E-01,3.670586391153E-02
-7.6951560E-03,1.890933966454E-02,-8.59217038332E-01,3.670801726436E-02
-7.6949720E-03,1.891242701168E-02,-8.59667446883E-01,3.670814394752E-02
-7.6947880E-03,1.890901670166E-02,-8.59388688067E-01,3.670766214175E-02
-7.6946040E-03,1.891329843508E-02,-8.59289083118E-01,3.670713488279E-02
-7.6944200E-03,1.891076974877E-02,-8.59444055194E-01,3.670646473100E-02
-7.6942360E-03,1.890954829593E-02,-8.59149352135E-01,3.670680550659E-02
-7.6940520E-03,1.890817121443E-02,-8.59144658269E-01,3.670729111215E-02
-7.6938680E-03,1.890966425374E-02,-8.59093321441E-01,3.670808797037E-02
-7.6936840E-03,1.890848454045E-02,-8.59156197356E-01,3.670622940907E-02
-7.6935000E-03,1.891208473200E-02,-8.59561206261E-01,3.670596519286E-02
-7.6933160E-03,1.891047185942E-02,-8.59261755785E-01,3.670660292996E-02
-7.6931320E-03,1.890796069478E-02,-8.59266885044E-01,3.670424348010E-02
-7.6929480E-03,1.890332644296E-02,-8.58968929341E-01,3.670352141639E-02
-7.6927640E-03,1.890697035546E-02,-8.58769384166E-01,3.670424999004E-02
-7.6925800E-03,1.890715313683E-02,-8.59044007910E-01,3.670493464718E-02
-7.6923960E-03,1.890495148444E-02,-8.59557904722E-01,3.670457319157E-02
-7.6922120E-03,1.890281388027E-02,-8.59023262700E-01,3.670464122934E-02
-7.6920280E-03,1.890154397188E-02,-8.59288675664E-01,3.670563694822E-02
-7.6918440E-03,1.890271181896E-02,-8.59030180098E-01,3.670532663154E-02
-7.6916600E-03,1.890835427752E-02,-8.58940128190E-01,3.670380103203E-02
-7.6914760E-03,1.890765267730E-02,-8.58576826239E-01,3.670507527223E-02
-7.6912920E-03,1.890696050672E-02,-8.58752247831E-01,3.670365707750E-02
-7.6911080E-03,1.890539646804E-02,-8.58812613832E-01,3.670502402155E-02
-7.6909240E-03,1.890871126394E-02,-8.58805994457E-01,3.670720408471E-02
-7.6907400E-03,1.891083487033E-02,-8.59173485031E-01,3.670769426307E-02
-7.6905560E-03,1.890886290538E-02,-8.58514530072E-01,3.670675222563E-02
-7.6903720E-03,1.890751693471E-02,-8.58735919418E-01,3.670635193387E-02
-7.6901880E-03,1.890830010482E-02,-8.58998554712E-01,3.670536416849E-02
-7.6900040E-03,1.890750297884E-02,-8.58683783980E-01,3.670589611201E-02
-7.6898200E-03,1.890125523394E-02,-8.58800045634E-01,3.670607215991E-02
-7.6896360E-03,1.890269163836E-02,-8.58315627510E-01,3.670553775771E-02
-7.6894520E-03,1.890468525657E-02,-8.58793831384E-01,3.670671347329E-02
-7.6892680E-03,1.890612684845E-02,-8.58884269791E-01,3.670673214631E-02
-7.6890840E-03,1.890553462276E-02,-8.58502103901E-01,3.670471234513E-02
-7.6889000E-03,1.890725181162E-02,-8.58608174557E-01,3.670521221390E-02
-7.6887160E-03,1.890914496107E-02,-8.58839831734E-01,3.670518653268E-02
-7.6885320E-03,1.890699305878E-02,-8.58774345787E-01,3.670656190055E-02
-7.6883480E-03,1.890818785483E-02,-8.58456517989E-01,3.670487169443E-02
-7.6881640E-03,1.891002764416E-02,-8.58481789427E-01,3.670404916430E-02
-7.6879800E-03,1.890639471662E-02,-8.58204252971E-01,3.670597334193E-02
-7.6877960E-03,1.890392158021E-02,-8.58426988078E-01,3.670767603243E-02
-7.6876120E-03,1.890263084861E-02,-8.58537589619E-01,3.670767764362E-02
-7.6874280E-03,1.890215496955E-02,-8.58225354413E-01,3.670867021462E-02
-7.6872440E-03,1.890128056243E-02,-8.58613501722E-01,3.670803455902E-02
-7.6870600E-03,1.890423863035E-02,-8.58199850144E-01,3.670710996991E-02
-7.6868760E-03,1.889895702785E-02,-8.58206222719E-01,3.670617649132E-02
-7.6866920E-03,1.889902248935E-02,-8.58171861572E-01,3.670467956258E-02
-7.6865080E-03,1.889561116186E-02,-8.58344950201E-01,3.670613471685E-02
-7.6863240E-03,1.889853257875E-02,-8.57923659449E-01,3.670507204520E-02
-7.6861400E-03,1.889897590693E-02,-8.57816722663E-01,3.670504782615E-02
-7.6859560E-03,1.889997462349E-02,-8.58111607330E-01,3.670489400426E-02
-7.6857720E-03,1.890087490509E-02,-8.58005732251E-01,3.670528029358E-02
-7.6855880E-03,1.890026362337E-02,-8.58220802573E-01,3.670463632127E-02
-7.6854040E-03,1.890117191433E-02,-8.58234954020E-01,3.670512171263E-02
-7.6852200E-03,1.890017374492E-02,-8.58151309611E-01,3.670542016892E-02
-7.6850360E-03,1.889989810487E-02,-8.58044188889E-01,3.670489390181E-02
-7.6848520E-03,1.889715629936E-02,-8.58155945269E-01,3.670555973226E-02
-7.6846680E-03,1.889861275166E-02,-8.58065902675E-01,3.670485225773E-02
-7.6844840E-03,1.889826225423E-02,-8.58132431703E-01,3.670621912261E-02
-7.6843000E-03,1.890051794894E-02,-8.57706840569E-01,3.670648552744E-02
-7.6841160E-03,1.889917855108E-02,-8.57949221926E-01,3.670481020385E-02
-7.6839320E-03,1.889802671460E-02,-8.58000749676E-01,3.670349230325E-02
-7.6837480E-03,1.890361175480E-02,-8.57954304619E-01,3.670270040432E-02
-7.6835640E-03,1.890241019384E-02,-8.57627112372E-01,3.670297529815E-02
-7.6833800E-03,1.890436520058E-02,-8.57702242164E-01,3.670386788236E-02
-7.6831960E-03,1.890531599129E-02,-8.57803828502E-01,3.670271900283E-02
-7.6830120E-03,1.890235772430E-02,-8.57802431518E-01,3.670386553543E-02
-7.6828280E-03,1.890297993392E-02,-8.57801800547E-01,3.670197456876E-02
-7.6826440E-03,1.890235712126E-02,-8.57786801597E-01,3.670320297858E-02
-7.6824600E-03,1.890111587316E-02,-8.57729043299E-01,3.670327382894E-02
-7.6822760E-03,1.890275344209E-02,-8.57427841937E-01,3.670270369655E-02
-7.6820920E-03,1.890624169799E-02,-8.57606788585E-01,3.670231790083E-02
-7.6819080E-03,1.890738510833E-02,-8.57984058047E-01,3.670086552190E-02
-7.6817240E-03,1.890305911264E-02,-8.57643941371E-01,3.670194587005E-02
-7.6815400E-03,1.890794954452E-02,-8.57338225422E-01,3.670511442969E-02
-7.6813560E-03,1.890590873620E-02,-8.57782750344E-01,3.670356489519E-02
-7.6811720E-03,1.890418681738E-02,-8.57543994160E-01,3.670284642173E-02
-7.6809880E-03,1.890505805685E-02,-8.57774079731E-01,3.670376055675E-02
-7.6808040E-03,1.890130340660E-02,-8.57512173196E-01,3.670097653555E-02
-7.6806200E-03,1.889990548793E-02,-8.57922299718E-01,3.670275535701E-02
-7.6804360E-03,1.890121884601E-02,-8.57851898717E-01,3.670174328877E-02
-7.6802520E-03,1.890184939679E-02,-8.57560071116E-01,3.670260202406E-02
-7.6800680E-03,1.890281623885E-02,-8.57965759886E-01,3.670142738415E-02
-7.6798840E-03,1.890500477821E-02,-8.57464394020E-01,3.670117729610E-02
-7.6797000E-03,1.890400709774E-02,-8.57577507803E-01,3.670232161680E-02
-7.6795160E-03,1.890124296843E-02,-8.57173926150E-01,3.670157367164E-02
-7.6793320E-03,1.890507358782E-02,-8.57707050117E-01,3.670205198495E-02
-7.6791480E-03,1.890472403917E-02,-8.57564385468E-01,3.670108300434E-02
-7.6789640E-03,1.889952726037E-02,-8.57431830326E-01,3.670172176590E-02
-7.6787800E-03,1.889656182452E-02,-8.57411029236E-01,3.670336406479E-02
-7.6785960E-03,1.889658734275E-02,-8.57388211833E-01,3.670360364752E-02
-7.6784120E-03,1.889622393370E-02,-8.56984283263E-01,3.670498089200E-02
-7.6782280E-03,1.889600612646E-02,-8.57219141861E-01,3.670453157542E-02
-7.6780440E-03,1.889655530875E-02,-8.57180738775E-01,3.670505416846E-02
-7.6778600E-03,1.889894840846E-02,-8.57193174260E-01,3.670348933233E-02
-7.6776760E-03,1.890149795174E-02,-8.57228478370E-01,3.670368504511E-02
-7.6774920E-03,1.890247228628E-02,-8.57390572736E-01,3.670354120700E-02
-7.6773080E-03,1.890266617135E-02,-8.57519516675E-01,3.670387277646E-02
-7.6771240E-03,1.890134492147E-02,-8.56910906685E-01,3.670422381056E-02
-7.6769400E-03,1.890568743882E-02,-8.56734223152E-01,3.670463387655E-02
-7.6767560E-03,1.890782183691E-02,-8.57022623485E-01,3.670300479779E-02
-7.6765720E-03,1.890264078349E-02,-8.56695638457E-01,3.670481977319E-02
-7.6763880E-03,1.890361425773E-02,-8.56874084519E-01,3.670421058578E-02
-7.6762040E-03,1.890597152480E-02,-8.57365673827E-01,3.670380763045E-02
-7.6760200E-03,1.890395500421E-02,-8.57070765877E-01,3.670574127497E-02
-7.6758360E-03,1.889893763655E-02,-8.57373126736E-01,3.670578880502E-02
-7.6756520E-03,1.889882995820E-02,-8.56957191089E-01,3.670398637453E-02
-7.6754680E-03,1.890157927017E-02,-8.56782016298E-01,3.670207332620E-02
