XLabel,Wavenumber
YLabel,Response
FileType,Single Beam
DisplayDirection,20300
PeakDirection,20312
245.923461,-0.003116
246.405664,-0.002753
246.887867,-0.000272
247.370070,-0.000395
247.852273,0.003493
248.334476,0.002291
248.816679,-0.000076
249.298882,-0.000993
249.781084,-0.002302
250.263287,-0.002725
250.745490,-0.005635
251.227693,-0.002765
251.709896,-0.001709
252.192099,0.001307
252.674302,0.001392
253.156504,-0.000788
253.638707,0.001027
254.120910,-0.001169
254.603113,-0.000377
255.085316,-0.000299
255.567519,-0.000482
256.049722,-0.002849
256.531924,-0.001167
257.014127,0.001383
257.496330,-0.000425
257.978533,0.002239
258.460736,0.000227
258.942939,-0.000968
259.425142,-0.002028
259.907345,-0.001233
260.389547,-0.001218
260.871750,-0.002697
261.353953,0.000001
261.836156,-0.000066
262.318359,0.002281
262.800562,0.001573
263.282765,0.002353
263.764967,0.000780
264.247170,0.000127
264.729373,0.003611
265.211576,0.000424
265.693779,0.001869
266.175982,0.000205
266.658185,0.001370
267.140388,0.002863
267.622590,-0.000404
268.104793,0.000555
268.586996,-0.000718
269.069199,-0.000371
269.551402,-0.000127
270.033605,0.001869
270.515808,0.000070
270.998010,-0.001118
271.480213,0.000936
271.962416,0.000049
272.444619,0.002244
272.926822,0.001992
273.409025,0.003661
273.891228,0.002586
274.373431,-0.000304
274.855633,-0.001482
275.337836,-0.002372
275.820039,0.000153
276.302242,0.000288
276.784445,-0.000089
277.266648,-0.002871
277.748851,-0.000657
278.231053,0.003446
278.713256,0.004144
279.195459,0.003035
279.677662,-0.000757
280.159865,-0.002703
280.642068,-0.005823
281.124271,-0.001952
281.606474,0.002162
282.088676,0.002079
282.570879,-0.001535
283.053082,-0.003726
283.535285,0.001598
284.017488,0.001096
284.499691,0.001375
284.981894,0.000294
285.464096,0.001357
285.946299,0.002103
286.428502,-0.003337
286.910705,-0.002945
287.392908,-0.001161
287.875111,0.001544
288.357314,-0.002557
288.839516,-0.006023
289.321719,-0.002147
289.803922,0.002054
290.286125,0.002560
290.768328,-0.001185
291.250531,0.000716
291.732734,0.000070
292.214937,0.000304
292.697139,0.000725
293.179342,-0.003235
293.661545,-0.005381
294.143748,-0.002632
294.625951,0.002822
295.108154,0.000694
295.590357,-0.000213
296.072559,-0.001317
296.554762,-0.000814
297.036965,0.001224
297.519168,0.001480
298.001371,0.002462
298.483574,-0.002755
298.965777,-0.002513
299.447980,-0.000959
299.930182,-0.001870
300.412385,-0.004241
300.894588,-0.004806
301.376791,-0.000554
301.858994,0.000523
302.341197,0.002646
302.823400,-0.001156
303.305602,-0.002361
303.787805,-0.000980
304.270008,-0.002341
304.752211,-0.001886
305.234414,-0.002376
305.716617,-0.000023
306.198820,-0.002558
306.681023,-0.001487
307.163225,0.000148
307.645428,-0.001176
308.127631,0.000765
308.609834,-0.000414
309.092037,0.000568
309.574240,0.000294
310.056443,-0.001117
310.538645,-0.003683
311.020848,-0.001770
311.503051,0.003137
311.985254,0.003291
312.467457,0.004262
312.949660,0.003517
313.431863,0.003941
313.914066,0.001919
314.396268,-0.001346
314.878471,-0.003108
315.360674,-0.002661
315.842877,-0.000318
316.325080,-0.000174
316.807283,0.001810
317.289486,-0.000738
317.771688,-0.001773
318.253891,0.000421
318.736094,0.000822
319.218297,-0.000892
319.700500,-0.002067
320.182703,0.000107
320.664906,-0.002276
321.147108,-0.001440
321.629311,-0.002418
322.111514,-0.003277
322.593717,0.001116
323.075920,0.001607
323.558123,0.001229
324.040326,-0.002799
324.522529,-0.003770
325.004731,-0.001787
325.486934,-0.000418
325.969137,0.001489
326.451340,0.001243
326.933543,0.000334
327.415746,0.000930
327.897949,0.001478
328.380151,-0.003110
328.862354,-0.002105
329.344557,0.001115
329.826760,0.001604
330.308963,0.001098
330.791166,0.000040
331.273369,0.002820
331.755572,0.001466
332.237774,0.002037
332.719977,0.002075
333.202180,0.001868
333.684383,0.003517
334.166586,0.001612
334.648789,0.001551
335.130992,-0.000164
335.613194,-0.000134
336.095397,-0.001431
336.577600,-0.000818
337.059803,0.001272
337.542006,-0.000215
338.024209,-0.000927
338.506412,-0.004188
338.988615,-0.000807
339.470817,0.002729
339.953020,0.001682
340.435223,0.001340
340.917426,0.003241
341.399629,0.004676
341.881832,0.002174
342.364035,0.004190
342.846237,0.002406
343.328440,0.000663
343.810643,0.002508
344.292846,0.003192
344.775049,0.002003
345.257252,-0.001059
345.739455,0.002358
346.221658,0.002424
346.703860,0.000826
347.186063,0.001291
347.668266,0.001615
348.150469,0.003337
348.632672,0.006638
349.114875,0.009032
349.597078,0.001980
350.079280,-0.002863
350.561483,-0.004265
351.043686,-0.003256
351.525889,-0.002849
352.008092,-0.005385
352.490295,-0.001136
352.972498,0.001995
353.454700,0.003830
353.936903,0.001413
354.419106,-0.002767
354.901309,-0.002797
355.383512,0.000943
355.865715,0.005039
356.347918,0.002280
356.830121,0.001374
357.312323,0.000970
357.794526,0.004823
358.276729,0.008948
358.758932,0.006246
359.241135,0.005957
359.723338,0.005746
360.205541,0.005489
360.687743,0.006147
361.169946,0.010002
361.652149,0.011302
362.134352,0.010591
362.616555,0.010772
363.098758,0.009259
363.580961,0.010523
364.063164,0.012147
364.545366,0.013570
365.027569,0.009795
365.509772,0.010679
365.991975,0.014160
366.474178,0.011672
366.956381,0.012339
367.438584,0.011498
367.920786,0.014305
368.402989,0.014761
368.885192,0.013675
369.367395,0.014321
369.849598,0.007731
370.331801,0.006550
370.814004,0.013570
371.296207,0.021282
371.778409,0.021113
372.260612,0.018840
372.742815,0.020766
373.225018,0.021142
373.707221,0.017280
374.189424,0.010567
374.671627,0.008984
375.153829,0.010014
375.636032,0.010207
376.118235,0.010167
376.600438,0.017202
377.082641,0.024067
377.564844,0.023815
378.047047,0.026349
378.529249,0.027194
379.011452,0.027328
379.493655,0.026807
379.975858,0.029663
380.458061,0.033853
380.940264,0.032365
381.422467,0.030554
381.904670,0.029411
382.386872,0.030680
382.869075,0.030887
383.351278,0.031379
383.833481,0.027120
384.315684,0.022287
384.797887,0.020991
385.280090,0.017876
385.762292,0.022872
386.244495,0.028597
386.726698,0.031413
387.208901,0.032400
387.691104,0.034815
388.173307,0.037145
388.655510,0.035876
389.137713,0.038533
389.619915,0.037586
390.102118,0.036957
390.584321,0.037323
391.066524,0.040383
391.548727,0.045745
392.030930,0.046095
392.513133,0.044733
392.995335,0.044272
393.477538,0.045028
393.959741,0.032865
394.441944,0.027860
394.924147,0.038419
395.406350,0.041712
395.888553,0.036832
396.370756,0.025304
396.852958,0.016069
397.335161,0.008514
397.817364,0.016801
398.299567,0.030716
398.781770,0.025598
399.263973,0.029308
399.746176,0.037232
400.228378,0.033397
400.710581,0.037935
401.192784,0.050088
401.674987,0.054693
402.157190,0.057658
402.639393,0.058979
403.121596,0.057526
403.603799,0.058563
404.086001,0.059263
404.568204,0.061212
405.050407,0.060895
405.532610,0.062637
406.014813,0.064371
406.497016,0.062785
406.979219,0.063564
407.461421,0.065994
407.943624,0.069740
408.425827,0.068897
408.908030,0.067155
409.390233,0.065243
409.872436,0.068158
410.354639,0.072290
410.836841,0.069610
411.319044,0.069906
411.801247,0.074152
412.283450,0.082547
412.765653,0.084292
413.247856,0.082921
413.730059,0.080969
414.212262,0.078778
414.694464,0.081187
415.176667,0.079539
415.658870,0.083341
416.141073,0.083819
416.623276,0.081450
417.105479,0.073076
417.587682,0.052479
418.069884,0.034069
418.552087,0.021618
419.034290,0.028130
419.516493,0.031903
419.998696,0.038727
420.480899,0.070141
420.963102,0.091743
421.445305,0.092153
421.927507,0.091367
422.409710,0.086107
422.891913,0.068834
423.374116,0.076348
423.856319,0.097499
424.338522,0.101961
424.820725,0.093730
425.302927,0.081335
425.785130,0.091593
426.267333,0.101499
426.749536,0.101923
427.231739,0.105648
427.713942,0.106876
428.196145,0.109290
428.678348,0.108751
429.160550,0.111642
429.642753,0.113399
430.124956,0.116550
430.607159,0.115537
431.089362,0.107097
431.571565,0.110145
432.053768,0.116032
432.535970,0.120061
433.018173,0.120325
433.500376,0.118086
433.982579,0.119234
434.464782,0.118660
434.946985,0.117211
435.429188,0.122035
435.911391,0.117837
436.393593,0.105319
436.875796,0.116358
437.357999,0.130639
437.840202,0.133320
438.322405,0.135176
438.804608,0.136298
439.286811,0.137614
439.769013,0.133797
440.251216,0.133418
440.733419,0.133344
441.215622,0.128200
441.697825,0.110525
442.180028,0.102098
442.662231,0.124073
443.144433,0.126552
443.626636,0.114143
444.108839,0.122468
444.591042,0.135090
445.073245,0.138902
445.555448,0.139090
446.037651,0.135112
446.519854,0.122148
447.002056,0.118321
447.484259,0.129387
447.966462,0.140591
448.448665,0.142936
448.930868,0.140834
449.413071,0.144463
449.895274,0.145974
450.377476,0.144092
450.859679,0.145548
451.341882,0.146040
451.824085,0.143355
452.306288,0.132284
452.788491,0.117841
453.270694,0.126151
453.752897,0.143440
454.235099,0.146780
454.717302,0.147782
455.199505,0.144411
455.681708,0.143359
456.163911,0.141488
456.646114,0.128455
457.128317,0.105179
457.610519,0.068820
458.092722,0.070959
458.574925,0.118755
459.057128,0.143561
459.539331,0.144611
460.021534,0.147974
460.503737,0.150992
460.985940,0.143968
461.468142,0.129966
461.950345,0.134853
462.432548,0.148520
462.914751,0.149757
463.396954,0.149708
463.879157,0.150400
464.361360,0.149881
464.843562,0.148177
465.325765,0.148208
465.807968,0.153287
466.290171,0.155816
466.772374,0.155159
467.254577,0.150443
467.736780,0.143106
468.218982,0.143974
468.701185,0.150918
469.183388,0.155257
469.665591,0.159360
470.147794,0.160821
470.629997,0.156742
471.112200,0.154863
471.594403,0.145910
472.076605,0.113454
472.558808,0.090015
473.041011,0.116452
473.523214,0.154163
474.005417,0.166998
474.487620,0.169005
474.969823,0.167955
475.452025,0.171030
475.934228,0.169314
476.416431,0.165272
476.898634,0.171912
477.380837,0.179656
477.863040,0.183168
478.345243,0.182332
478.827446,0.179730
479.309648,0.176620
479.791851,0.178112
480.274054,0.179349
480.756257,0.176530
481.238460,0.178522
481.720663,0.185167
482.202866,0.190754
482.685068,0.190100
483.167271,0.184790
483.649474,0.164013
484.131677,0.154832
484.613880,0.178371
485.096083,0.192538
485.578286,0.188968
486.060489,0.181345
486.542691,0.186565
487.024894,0.196543
487.507097,0.195837
487.989300,0.198673
488.471503,0.199781
488.953706,0.201601
489.435909,0.204090
489.918111,0.205617
490.400314,0.208404
490.882517,0.210071
491.364720,0.200971
491.846923,0.179370
492.329126,0.183243
492.811329,0.202376
493.293532,0.206693
493.775734,0.204004
494.257937,0.204194
494.740140,0.211542
495.222343,0.216539
495.704546,0.216331
496.186749,0.212320
496.668952,0.213630
497.151154,0.215657
497.633357,0.213637
498.115560,0.214807
498.597763,0.212231
499.079966,0.213437
499.562169,0.216165
500.044372,0.220104
500.526574,0.219698
501.008777,0.212563
501.490980,0.204473
501.973183,0.173221
502.455386,0.162781
502.937589,0.197562
503.419792,0.221646
503.901995,0.225317
504.384197,0.222779
504.866400,0.222590
505.348603,0.225029
505.830806,0.227849
506.313009,0.217733
506.795212,0.192070
507.277415,0.194802
507.759617,0.215992
508.241820,0.223570
508.724023,0.226668
509.206226,0.227772
509.688429,0.231063
510.170632,0.228309
510.652835,0.223868
511.135038,0.228967
511.617240,0.230351
512.099443,0.232527
512.581646,0.235366
513.063849,0.234435
513.546052,0.237564
514.028255,0.240852
514.510458,0.240344
514.992660,0.236933
515.474863,0.235173
515.957066,0.233017
516.439269,0.212109
516.921472,0.190216
517.403675,0.195882
517.885878,0.207740
518.368081,0.223237
518.850283,0.230600
519.332486,0.209437
519.814689,0.206897
520.296892,0.232425
520.779095,0.244872
521.261298,0.243145
521.743501,0.247330
522.225703,0.252472
522.707906,0.251301
523.190109,0.247639
523.672312,0.242618
524.154515,0.245321
524.636718,0.251226
525.118921,0.246667
525.601124,0.207317
526.083326,0.178598
526.565529,0.216882
527.047732,0.248921
527.529935,0.249864
528.012138,0.249403
528.494341,0.250769
528.976544,0.254381
529.458746,0.250137
529.940949,0.253347
530.423152,0.256399
530.905355,0.257670
531.387558,0.261290
531.869761,0.259988
532.351964,0.260214
532.834166,0.257324
533.316369,0.257795
533.798572,0.258105
534.280775,0.260946
534.762978,0.265759
535.245181,0.265017
535.727384,0.263036
536.209587,0.257288
536.691789,0.260092
537.173992,0.266215
537.656195,0.268702
538.138398,0.270125
538.620601,0.270261
539.102804,0.271127
539.585007,0.269550
540.067209,0.271371
540.549412,0.272061
541.031615,0.269950
541.513818,0.269537
541.996021,0.272676
542.478224,0.274203
542.960427,0.273307
543.442630,0.276948
543.924832,0.279586
544.407035,0.282666
544.889238,0.274192
545.371441,0.264761
545.853644,0.269922
546.335847,0.271699
546.818050,0.277728
547.300252,0.280331
547.782455,0.274465
548.264658,0.278626
548.746861,0.285255
549.229064,0.284615
549.711267,0.275801
550.193470,0.272843
550.675673,0.282664
551.157875,0.287252
551.640078,0.287445
552.122281,0.290344
552.604484,0.294093
553.086687,0.298860
553.568890,0.300542
554.051093,0.300594
554.533295,0.295271
555.015498,0.293690
555.497701,0.302695
555.979904,0.305738
556.462107,0.305403
556.944310,0.303460
557.426513,0.301891
557.908715,0.302785
558.390918,0.304819
558.873121,0.309339
559.355324,0.308746
559.837527,0.309807
560.319730,0.311465
560.801933,0.310112
561.284136,0.311807
561.766338,0.315453
562.248541,0.317311
562.730744,0.318891
563.212947,0.319946
563.695150,0.316821
564.177353,0.320570
564.659556,0.324610
565.141758,0.324367
565.623961,0.323632
566.106164,0.322045
566.588367,0.320192
567.070570,0.310257
567.552773,0.313585
568.034976,0.327663
568.517179,0.326102
568.999381,0.311336
569.481584,0.308328
569.963787,0.325287
570.445990,0.335080
570.928193,0.336069
571.410396,0.332249
571.892599,0.331655
572.374801,0.336280
572.857004,0.339797
573.339207,0.343055
573.821410,0.341446
574.303613,0.344607
574.785816,0.346201
575.268019,0.344305
575.750222,0.321839
576.232424,0.305395
576.714627,0.334293
577.196830,0.353284
577.679033,0.358163
578.161236,0.360533
578.643439,0.356478
579.125642,0.357243
579.607844,0.356330
580.090047,0.350312
580.572250,0.334077
581.054453,0.339643
581.536656,0.362743
582.018859,0.369978
582.501062,0.368246
582.983265,0.368650
583.465467,0.375121
583.947670,0.375999
584.429873,0.366793
584.912076,0.358499
585.394279,0.366657
585.876482,0.378013
586.358685,0.381461
586.840887,0.381481
587.323090,0.377364
587.805293,0.378583
588.287496,0.383289
588.769699,0.389740
589.251902,0.387853
589.734105,0.386215
590.216307,0.389022
590.698510,0.390120
591.180713,0.382321
591.662916,0.350975
592.145119,0.354878
592.627322,0.390830
593.109525,0.401252
593.591728,0.399917
594.073930,0.402032
594.556133,0.404679
595.038336,0.400704
595.520539,0.404114
596.002742,0.405829
596.484945,0.401957
596.967148,0.405592
597.449350,0.406195
597.931553,0.411927
598.413756,0.417938
598.895959,0.421989
599.378162,0.418872
599.860365,0.402740
600.342568,0.404091
600.824771,0.424470
601.306973,0.429748
601.789176,0.425155
602.271379,0.432693
602.753582,0.434357
603.235785,0.430452
603.717988,0.432795
604.200191,0.435002
604.682393,0.434337
605.164596,0.433749
605.646799,0.437509
606.129002,0.440578
606.611205,0.444992
607.093408,0.447006
607.575611,0.448255
608.057814,0.452577
608.540016,0.455594
609.022219,0.457503
609.504422,0.457150
609.986625,0.460030
610.468828,0.460123
610.951031,0.461302
611.433234,0.466362
611.915436,0.467089
612.397639,0.465196
612.879842,0.463749
613.362045,0.468252
613.844248,0.470795
614.326451,0.472750
614.808654,0.476766
615.290857,0.477742
615.773059,0.467365
616.255262,0.456555
616.737465,0.462268
617.219668,0.443606
617.701871,0.414846
618.184074,0.438695
618.666277,0.482723
619.148479,0.497880
619.630682,0.500378
620.112885,0.497496
620.595088,0.492685
621.077291,0.501748
621.559494,0.507958
622.041697,0.508657
622.523899,0.505482
623.006102,0.505462
623.488305,0.513008
623.970508,0.515688
624.452711,0.516943
624.934914,0.501606
625.417117,0.491744
625.899320,0.505998
626.381522,0.517413
626.863725,0.521591
627.345928,0.521390
627.828131,0.522417
628.310334,0.525322
628.792537,0.528461
629.274740,0.525439
629.756942,0.525770
630.239145,0.529928
630.721348,0.527954
631.203551,0.533720
631.685754,0.533987
632.167957,0.528329
632.650160,0.527460
633.132363,0.529706
633.614565,0.525928
634.096768,0.525802
634.578971,0.537472
635.061174,0.514434
635.543377,0.501502
636.025580,0.532962
636.507783,0.531677
636.989985,0.522687
637.472188,0.542284
637.954391,0.530468
638.436594,0.514245
638.918797,0.540564
639.401000,0.533241
639.883203,0.502888
640.365406,0.529071
640.847608,0.539352
641.329811,0.509211
641.812014,0.533487
642.294217,0.547528
642.776420,0.500115
