in s,C1 in V,C4 in V
-7.9012296E-03,2.091431976346E+01,-3.66391100581E+00
-7.9010464E-03,2.089512197817E+01,-3.66777226920E+00
-7.9008632E-03,2.092210589958E+01,-3.68884814563E+00
-7.9006800E-03,2.092474245517E+01,-3.71101777893E+00
-7.9004968E-03,2.090927787175E+01,-3.66192263211E+00
-7.9003136E-03,2.091144920843E+01,-3.67766377642E+00
-7.9001304E-03,2.090053766085E+01,-3.71756654824E+00
-7.8999472E-03,2.090208669709E+01,-3.72282611099E+00
-7.8997640E-03,2.089818154512E+01,-3.72643573103E+00
-7.8995808E-03,2.091461743278E+01,-3.71050317665E+00
-7.8993976E-03,2.090253599038E+01,-3.69889712785E+00
-7.8992144E-03,2.091887913695E+01,-3.69031611956E+00
-7.8990312E-03,2.092083808085E+01,-3.70811511423E+00
-7.8988480E-03,2.092508079069E+01,-3.68602578421E+00
-7.8986648E-03,2.090908192148E+01,-3.70151661229E+00
-7.8984816E-03,2.090376515923E+01,-3.67783501172E+00
-7.8982984E-03,2.089591823569E+01,-3.73789826301E+00
-7.8981152E-03,2.088133186152E+01,-3.71834717118E+00
-7.8979320E-03,2.091432485314E+01,-3.69198321025E+00
-7.8977488E-03,2.091833123522E+01,-3.61174939792E+00
-7.8975656E-03,2.093670649504E+01,-3.66985546318E+00
-7.8973824E-03,2.092183480090E+01,-3.70477035069E+00
-7.8971992E-03,2.091377215976E+01,-3.68802263294E+00
-7.8970160E-03,2.090686300820E+01,-3.65923788524E+00
-7.8968328E-03,2.089693375913E+01,-3.67769964398E+00
-7.8966496E-03,2.091454860805E+01,-3.69142532474E+00
-7.8964664E-03,2.090184004562E+01,-3.66067604520E+00
-7.8962832E-03,2.090652087754E+01,-3.66447664457E+00
-7.8961000E-03,2.091873714751E+01,-3.67748556784E+00
-7.8959168E-03,2.090703919580E+01,-3.64536343734E+00
-7.8957336E-03,2.091532950340E+01,-3.69996813717E+00
-7.8955504E-03,2.091396810537E+01,-3.73510856773E+00
-7.8953672E-03,2.091934872376E+01,-3.69827857832E+00
-7.8951840E-03,2.089090091227E+01,-3.70378014524E+00
-7.8950008E-03,2.088757291486E+01,-3.65746628852E+00
-7.8948176E-03,2.094384477990E+01,-3.66056905952E+00
-7.8946344E-03,2.089665430183E+01,-3.69472728237E+00
-7.8944512E-03,2.092205643239E+01,-3.67736908267E+00
-7.8942680E-03,2.091150349056E+01,-3.64361584545E+00
-7.8940848E-03,2.090978499087E+01,-3.71154034403E+00
-7.8939016E-03,2.090677096559E+01,-3.63357378994E+00
-7.8937184E-03,2.090965279894E+01,-3.66562944730E+00
-7.8935352E-03,2.090142705062E+01,-3.69105469328E+00
-7.8933520E-03,2.091394182811E+01,-3.70608748528E+00
-7.8931688E-03,2.090547941675E+01,-3.69728602129E+00
-7.8929856E-03,2.091446775993E+01,-3.65038273050E+00
-7.8928024E-03,2.087951424116E+01,-3.64349274789E+00
-7.8926192E-03,2.089671764573E+01,-3.68653922235E+00
-7.8924360E-03,2.088638549255E+01,-3.64873387045E+00
-7.8922528E-03,2.090074151805E+01,-3.65346376677E+00
-7.8920696E-03,2.088468441790E+01,-3.68181223641E+00
-7.8918864E-03,2.090971409393E+01,-3.68663980518E+00
-7.8917032E-03,2.089071929039E+01,-3.68310881206E+00
-7.8915200E-03,2.091466158213E+01,-3.66139066066E+00
-7.8913368E-03,2.088536768736E+01,-3.70309387692E+00
-7.8911536E-03,2.090853561698E+01,-3.72609100197E+00
-7.8909704E-03,2.088958061816E+01,-3.73345928858E+00
-7.8907872E-03,2.091569070289E+01,-3.70365414894E+00
-7.8906040E-03,2.089961411482E+01,-3.68056908376E+00
-7.8904208E-03,2.088625617376E+01,-3.64612926389E+00
-7.8902376E-03,2.088225949606E+01,-3.70295189680E+00
-7.8900544E-03,2.089270230433E+01,-3.62914003092E+00
-7.8898712E-03,2.087686996492E+01,-3.67138892072E+00
-7.8896880E-03,2.088785023013E+01,-3.71031777360E+00
-7.8895048E-03,2.089267444381E+01,-3.68653881489E+00
-7.8893216E-03,2.089612877047E+01,-3.65611434574E+00
-7.8891384E-03,2.088838785937E+01,-3.68419269691E+00
-7.8889552E-03,2.088669323878E+01,-3.65693843816E+00
-7.8887720E-03,2.088896878114E+01,-3.67251601894E+00
-7.8885888E-03,2.088505135899E+01,-3.63759747599E+00
-7.8884056E-03,2.090157675141E+01,-3.65706334016E+00
-7.8882224E-03,2.085749551704E+01,-3.68870231216E+00
-7.8880392E-03,2.087712049535E+01,-3.68720439621E+00
-7.8878560E-03,2.089501069443E+01,-3.67178899362E+00
-7.8876728E-03,2.087632825648E+01,-3.65493467436E+00
-7.8874896E-03,2.089903813371E+01,-3.74680785355E+00
-7.8873064E-03,2.089123190431E+01,-3.65533518963E+00
-7.8871232E-03,2.090565589773E+01,-3.71751981913E+00
-7.8869400E-03,2.089119264906E+01,-3.69615867860E+00
-7.8867568E-03,2.089642587168E+01,-3.67831830992E+00
-7.8865736E-03,2.090593431195E+01,-3.72279342157E+00
-7.8863904E-03,2.088600705894E+01,-3.67463114564E+00
-7.8862072E-03,2.087882520216E+01,-3.70450328230E+00
-7.8860240E-03,2.090036311237E+01,-3.67227885765E+00
-7.8858408E-03,2.087944898339E+01,-3.70874433904E+00
-7.8856576E-03,2.090036688888E+01,-3.66369259902E+00
-7.8854744E-03,2.088222048761E+01,-3.67627096022E+00
-7.8852912E-03,2.088741751904E+01,-3.67451078384E+00
-7.8851080E-03,2.088233700072E+01,-3.70719469977E+00
-7.8849248E-03,2.089813398713E+01,-3.65867607654E+00
-7.8847416E-03,2.090215008290E+01,-3.69341582884E+00
-7.8845584E-03,2.088138202256E+01,-3.69663340864E+00
-7.8843752E-03,2.087615981283E+01,-3.67489559469E+00
-7.8841920E-03,2.090860418094E+01,-3.68523594118E+00
-7.8840088E-03,2.089502032897E+01,-3.69081688006E+00
-7.8838256E-03,2.091735646179E+01,-3.70129287369E+00
-7.8836424E-03,2.090560271455E+01,-3.63162279720E+00
-7.8834592E-03,2.086117561491E+01,-3.67726242295E+00
-7.8832760E-03,2.090716676371E+01,-3.66039344701E+00
-7.8830928E-03,2.088622863920E+01,-3.66453843783E+00
-7.8829096E-03,2.086075269667E+01,-3.68071268206E+00
-7.8827264E-03,2.091786164375E+01,-3.68367019002E+00
-7.8825432E-03,2.090865261437E+01,-3.62626621393E+00
-7.8823600E-03,2.089728914252E+01,-3.64616913614E+00
-7.8821768E-03,2.089859692430E+01,-3.72962080766E+00
-7.8819936E-03,2.088350595957E+01,-3.67639537328E+00
-7.8818104E-03,2.088231288878E+01,-3.69492225475E+00
-7.8816272E-03,2.090344911492E+01,-3.69983455059E+00
-7.8814440E-03,2.087929869587E+01,-3.68237602417E+00
-7.8812608E-03,2.088978811217E+01,-3.66383755938E+00
-7.8810776E-03,2.088845459795E+01,-3.65669834320E+00
-7.8808944E-03,2.088074129125E+01,-3.62650470235E+00
-7.8807112E-03,2.088958174506E+01,-3.70091199768E+00
-7.8805280E-03,2.089918834673E+01,-3.68767136135E+00
-7.8803448E-03,2.087571499920E+01,-3.65425039674E+00
-7.8801616E-03,2.088675408674E+01,-3.65579407555E+00
-7.8799784E-03,2.088646067822E+01,-3.66605055644E+00
-7.8797952E-03,2.089226690171E+01,-3.69437185475E+00
-7.8796120E-03,2.088890169797E+01,-3.68621463315E+00
-7.8794288E-03,2.089212134065E+01,-3.66010110485E+00
-7.8792456E-03,2.087856186138E+01,-3.65370195252E+00
-7.8790624E-03,2.087291027004E+01,-3.67958631725E+00
-7.8788792E-03,2.089741051247E+01,-3.68216457902E+00
-7.8786960E-03,2.086746295964E+01,-3.66293485169E+00
-7.8785128E-03,2.087752442857E+01,-3.66803094405E+00
-7.8783296E-03,2.088890419858E+01,-3.67027980867E+00
-7.8781464E-03,2.086657491097E+01,-3.66976786065E+00
-7.8779632E-03,2.086371469362E+01,-3.69442077246E+00
-7.8777800E-03,2.088117394647E+01,-3.64421824818E+00
-7.8775968E-03,2.086711802104E+01,-3.66289507258E+00
-7.8774136E-03,2.087234218655E+01,-3.71799822790E+00
-7.8772304E-03,2.090129685173E+01,-3.68621420241E+00
-7.8770472E-03,2.090065941265E+01,-3.67660764498E+00
-7.8768640E-03,2.088988947267E+01,-3.66153120887E+00
-7.8766808E-03,2.088045418313E+01,-3.72380931987E+00
-7.8764976E-03,2.089843067857E+01,-3.68063084208E+00
-7.8763144E-03,2.088127345828E+01,-3.64424047186E+00
-7.8761312E-03,2.088060695263E+01,-3.68527914290E+00
-7.8759480E-03,2.087098338226E+01,-3.68795486758E+00
-7.8757648E-03,2.086714483848E+01,-3.69483590950E+00
-7.8755816E-03,2.087012479598E+01,-3.70082256743E+00
-7.8753984E-03,2.087530750366E+01,-3.67374765812E+00
-7.8752152E-03,2.087697558621E+01,-3.71285637268E+00
-7.8750320E-03,2.090145099958E+01,-3.75777373449E+00
-7.8748488E-03,2.089856676342E+01,-3.66927878824E+00
-7.8746656E-03,2.090222990656E+01,-3.67100592596E+00
-7.8744824E-03,2.086860948293E+01,-3.67583199297E+00
-7.8742992E-03,2.088723484477E+01,-3.66673548599E+00
-7.8741160E-03,2.088250139778E+01,-3.69088261980E+00
-7.8739328E-03,2.088231595749E+01,-3.64464545748E+00
-7.8737496E-03,2.085251771430E+01,-3.67695462084E+00
-7.8735664E-03,2.089629415939E+01,-3.70355067900E+00
-7.8733832E-03,2.086825965488E+01,-3.66995495171E+00
-7.8732000E-03,2.086950484248E+01,-3.67622611704E+00
-7.8730168E-03,2.088022464937E+01,-3.65780022587E+00
-7.8728336E-03,2.087280161263E+01,-3.69778706119E+00
-7.8726504E-03,2.090020726951E+01,-3.67144568483E+00
-7.8724672E-03,2.088311157705E+01,-3.61749639162E+00
-7.8722840E-03,2.089901901832E+01,-3.70820996943E+00
-7.8721008E-03,2.087197900800E+01,-3.62300471063E+00
-7.8719176E-03,2.087645244835E+01,-3.64343053554E+00
-7.8717344E-03,2.089835921818E+01,-3.66756309415E+00
-7.8715512E-03,2.092009840118E+01,-3.66435408252E+00
-7.8713680E-03,2.087744665848E+01,-3.70012638052E+00
-7.8711848E-03,2.088086693598E+01,-3.67206631820E+00
-7.8710016E-03,2.088259536823E+01,-3.66213448471E+00
-7.8708184E-03,2.090037210429E+01,-3.68775530844E+00
-7.8706352E-03,2.085805586124E+01,-3.63307843111E+00
-7.8704520E-03,2.086876406385E+01,-3.64888664228E+00
-7.8702688E-03,2.087721011652E+01,-3.68080007504E+00
-7.8700856E-03,2.086465789055E+01,-3.68379682661E+00
-7.8699024E-03,2.090260099204E+01,-3.70419589928E+00
-7.8697192E-03,2.090261484081E+01,-3.65853438745E+00
-7.8695360E-03,2.092182938991E+01,-3.67149807173E+00
-7.8693528E-03,2.086655191196E+01,-3.65485523255E+00
-7.8691696E-03,2.088497511627E+01,-3.67932427800E+00
-7.8689864E-03,2.086015187720E+01,-3.70780283012E+00
-7.8688032E-03,2.086057429252E+01,-3.71898776977E+00
-7.8686200E-03,2.087933642374E+01,-3.67440093434E+00
-7.8684368E-03,2.087853959812E+01,-3.67548218821E+00
-7.8682536E-03,2.087829863237E+01,-3.66949285273E+00
-7.8680704E-03,2.088258895142E+01,-3.64515073490E+00
-7.8678872E-03,2.087200108500E+01,-3.67400009311E+00
-7.8677040E-03,2.088735419376E+01,-3.65578796375E+00
-7.8675208E-03,2.089370124558E+01,-3.67808147459E+00
-7.8673376E-03,2.088490966292E+01,-3.70296387593E+00
-7.8671544E-03,2.086046100179E+01,-3.66532758237E+00
-7.8669712E-03,2.087054730909E+01,-3.69313238082E+00
-7.8667880E-03,2.088873701686E+01,-3.69689355032E+00
-7.8666048E-03,2.087332274349E+01,-3.62892991290E+00
-7.8664216E-03,2.086393583151E+01,-3.68688063356E+00
-7.8662384E-03,2.087918934463E+01,-3.66362914103E+00
-7.8660552E-03,2.087063255770E+01,-3.67587555558E+00
-7.8658720E-03,2.087055297153E+01,-3.63828105512E+00
-7.8656888E-03,2.087711347783E+01,-3.66005527214E+00
-7.8655056E-03,2.088978997948E+01,-3.65790687394E+00
-7.8653224E-03,2.086192389069E+01,-3.60796642383E+00
-7.8651392E-03,2.088484765546E+01,-3.66176627469E+00
-7.8649560E-03,2.088391358549E+01,-3.61332017821E+00
-7.8647728E-03,2.090824425736E+01,-3.69059236147E+00
-7.8645896E-03,2.087508375807E+01,-3.67538449247E+00
-7.8644064E-03,2.088907413701E+01,-3.63368460569E+00
-7.8642232E-03,2.087921776859E+01,-3.65032667653E+00
-7.8640400E-03,2.087189218545E+01,-3.69528155900E+00
-7.8638568E-03,2.088651272519E+01,-3.67226172131E+00
-7.8636736E-03,2.089243682617E+01,-3.65494515174E+00
-7.8634904E-03,2.088128465744E+01,-3.68044542740E+00
-7.8633072E-03,2.087326674307E+01,-3.67988623804E+00
-7.8631240E-03,2.087172699211E+01,-3.70386693287E+00
-7.8629408E-03,2.087025962355E+01,-3.64506961671E+00
-7.8627576E-03,2.088059838912E+01,-3.67897719736E+00
-7.8625744E-03,2.087192014376E+01,-3.65412584399E+00
-7.8623912E-03,2.087790459910E+01,-3.65587345916E+00
-7.8622080E-03,2.089340698490E+01,-3.62015290777E+00
-7.8620248E-03,2.087877812380E+01,-3.70286120926E+00
-7.8618416E-03,2.087687800689E+01,-3.68868006519E+00
-7.8616584E-03,2.088386178998E+01,-3.68402333590E+00
-7.8614752E-03,2.086447390778E+01,-3.65089259469E+00
-7.8612920E-03,2.087939050565E+01,-3.70876655108E+00
-7.8611088E-03,2.088105485825E+01,-3.66868772437E+00
-7.8609256E-03,2.086033772727E+01,-3.67763313591E+00
-7.8607424E-03,2.086621914109E+01,-3.72314627641E+00
-7.8605592E-03,2.086691826167E+01,-3.69775105393E+00
-7.8603760E-03,2.085020441612E+01,-3.64126695679E+00
-7.8601928E-03,2.088706840811E+01,-3.69145426559E+00
-7.8600096E-03,2.088130579380E+01,-3.62565327561E+00
-7.8598264E-03,2.085131640131E+01,-3.66442777342E+00
-7.8596432E-03,2.086369582502E+01,-3.67418000135E+00
-7.8594600E-03,2.087661820514E+01,-3.66407437143E+00
-7.8592768E-03,2.087525454400E+01,-3.69042623681E+00
-7.8590936E-03,2.085556413097E+01,-3.68283351311E+00
-7.8589104E-03,2.086781000303E+01,-3.62610672493E+00
-7.8587272E-03,2.086959924599E+01,-3.67968316316E+00
-7.8585440E-03,2.087185814096E+01,-3.62899489594E+00
-7.8583608E-03,2.088096286220E+01,-3.69335898324E+00
-7.8581776E-03,2.087819907399E+01,-3.71676105899E+00
-7.8579944E-03,2.087576940240E+01,-3.64987430987E+00
-7.8578112E-03,2.087821297864E+01,-3.71716882694E+00
-7.8576280E-03,2.086421079053E+01,-3.72269828697E+00
-7.8574448E-03,2.087174343461E+01,-3.67388197812E+00
-7.8572616E-03,2.089467708072E+01,-3.66918943948E+00
-7.8570784E-03,2.088216964671E+01,-3.66310628490E+00
-7.8568952E-03,2.087830825293E+01,-3.69121421720E+00
-7.8567120E-03,2.086943504451E+01,-3.70341760465E+00
-7.8565288E-03,2.087593866097E+01,-3.66682729111E+00
-7.8563456E-03,2.085991388237E+01,-3.62265122714E+00
-7.8561624E-03,2.087121725598E+01,-3.70533555872E+00
-7.8559792E-03,2.087300207051E+01,-3.68514854820E+00
-7.8557960E-03,2.086285368124E+01,-3.66251137932E+00
-7.8556128E-03,2.086742516192E+01,-3.67357662073E+00
-7.8554296E-03,2.087750900587E+01,-3.67074519056E+00
-7.8552464E-03,2.088304662196E+01,-3.68714040271E+00
-7.8550632E-03,2.088632876104E+01,-3.66567812054E+00
-7.8548800E-03,2.088616711138E+01,-3.66376633649E+00
-7.8546968E-03,2.086776020056E+01,-3.68379664035E+00
-7.8545136E-03,2.087080588615E+01,-3.68010646091E+00
-7.8543304E-03,2.088208193475E+01,-3.65768306549E+00
-7.8541472E-03,2.088815684481E+01,-3.60512513327E+00
-7.8539640E-03,2.088076374544E+01,-3.65568367890E+00
-7.8537808E-03,2.088632714054E+01,-3.58491345434E+00
-7.8535976E-03,2.087609020578E+01,-3.66240922487E+00
-7.8534144E-03,2.088078783875E+01,-3.71933486206E+00
-7.8532312E-03,2.088006635247E+01,-3.68360199393E+00
-7.8530480E-03,2.088561521893E+01,-3.68819045727E+00
-7.8528648E-03,2.087893703071E+01,-3.66146789058E+00
-7.8526816E-03,2.089620003993E+01,-3.65226039323E+00
-7.8524984E-03,2.088098188447E+01,-3.65372989220E+00
-7.8523152E-03,2.087540014232E+01,-3.67093204879E+00
-7.8521320E-03,2.088293309374E+01,-3.64593332526E+00
-7.8519488E-03,2.087367636668E+01,-3.67951501287E+00
-7.8517656E-03,2.088519983975E+01,-3.63736732290E+00
-7.8515824E-03,2.088005549325E+01,-3.64871610547E+00
-7.8513992E-03,2.088343589151E+01,-3.68337911679E+00
-7.8512160E-03,2.085826676389E+01,-3.67481212490E+00
-7.8510328E-03,2.086900300862E+01,-3.66888205647E+00
-7.8508496E-03,2.087824036883E+01,-3.64334918451E+00
-7.8506664E-03,2.087209289944E+01,-3.65265966286E+00
-7.8504832E-03,2.087212058300E+01,-3.65361472252E+00
-7.8503000E-03,2.087805190174E+01,-3.68038492636E+00
-7.8501168E-03,2.091080404403E+01,-3.65868373667E+00
-7.8499336E-03,2.088262948258E+01,-3.66437723753E+00
-7.8497504E-03,2.088367719254E+01,-3.65829744735E+00
-7.8495672E-03,2.088662582500E+01,-3.62029368882E+00
-7.8493840E-03,2.087462999443E+01,-3.66009118627E+00
-7.8492008E-03,2.086218568547E+01,-3.70632370361E+00
-7.8490176E-03,2.087881519975E+01,-3.68423166112E+00
-7.8488344E-03,2.087367313499E+01,-3.67198582864E+00
-7.8486512E-03,2.090088208256E+01,-3.67285981667E+00
-7.8484680E-03,2.085966325881E+01,-3.66177537837E+00
-7.8482848E-03,2.088255718866E+01,-3.65141237746E+00
-7.8481016E-03,2.086280960640E+01,-3.63734634486E+00
-7.8479184E-03,2.087626552260E+01,-3.65158800161E+00
-7.8477352E-03,2.086290628700E+01,-3.69463537247E+00
-7.8475520E-03,2.088356775282E+01,-3.66808348228E+00
-7.8473688E-03,2.090312285865E+01,-3.63320187791E+00
-7.8471856E-03,2.087727557918E+01,-3.64683465925E+00
-7.8470024E-03,2.086669854404E+01,-3.66612861292E+00
-7.8468192E-03,2.089885251647E+01,-3.66116108964E+00
-7.8466360E-03,2.088095725099E+01,-3.69762078519E+00
-7.8464528E-03,2.088390572513E+01,-3.68676013206E+00
-7.8462696E-03,2.088005069228E+01,-3.64182414380E+00
-7.8460864E-03,2.088712561460E+01,-3.65609812909E+00
-7.8459032E-03,2.087586858360E+01,-3.67277720836E+00
-7.8457200E-03,2.085509518677E+01,-3.67831844962E+00
-7.8455368E-03,2.086941355424E+01,-3.67286607982E+00
-7.8453536E-03,2.088606870318E+01,-3.65778864254E+00
-7.8451704E-03,2.087463854397E+01,-3.63256093008E+00
-7.8449872E-03,2.088019083304E+01,-3.68770157113E+00
-7.8448040E-03,2.086476966323E+01,-3.60321700466E+00
-7.8446208E-03,2.087023097141E+01,-3.64436709681E+00
-7.8444376E-03,2.087535868449E+01,-3.65647692126E+00
-7.8442544E-03,2.087740135429E+01,-3.63034022632E+00
-7.8440712E-03,2.088210272187E+01,-3.61933881543E+00
-7.8438880E-03,2.086920112887E+01,-3.61702934499E+00
-7.8437048E-03,2.087045976942E+01,-3.60896084351E+00
-7.8435216E-03,2.085919046825E+01,-3.67437332063E+00
-7.8433384E-03,2.084649934018E+01,-3.66932856743E+00
-7.8431552E-03,2.087104499856E+01,-3.63968881904E+00
-7.8429720E-03,2.087240293672E+01,-3.67653064788E+00
-7.8427888E-03,2.085547369024E+01,-3.72197546423E+00
-7.8426056E-03,2.086832536435E+01,-3.67383963787E+00
-7.8424224E-03,2.086780748380E+01,-3.64219489167E+00
-7.8422392E-03,2.087131826257E+01,-3.63358115903E+00
-7.8420560E-03,2.086548941260E+01,-3.66260043704E+00
-7.8418728E-03,2.087511487821E+01,-3.63119367869E+00
-7.8416896E-03,2.084761766767E+01,-3.65371400150E+00
-7.8415064E-03,2.084118723454E+01,-3.67370153437E+00
-7.8413232E-03,2.086446714172E+01,-3.59659582502E+00
-7.8411400E-03,2.085351214794E+01,-3.60011227787E+00
-7.8409568E-03,2.087088944441E+01,-3.67342607244E+00
-7.8407736E-03,2.086162687795E+01,-3.63317488120E+00
-7.8405904E-03,2.085844154054E+01,-3.61579615748E+00
-7.8404072E-03,2.085231683733E+01,-3.63564569163E+00
-7.8402240E-03,2.087576466197E+01,-3.65738526345E+00
-7.8400408E-03,2.085262445783E+01,-3.60349884615E+00
-7.8398576E-03,2.084779530814E+01,-3.64898788868E+00
-7.8396744E-03,2.086844625467E+01,-3.67530301339E+00
-7.8394912E-03,2.086105368150E+01,-3.65885472749E+00
-7.8393080E-03,2.085704644261E+01,-3.61198963257E+00
-7.8391248E-03,2.087448034951E+01,-3.69406175925E+00
-7.8389416E-03,2.086886917291E+01,-3.65106086140E+00
-7.8387584E-03,2.087392125795E+01,-3.66050616032E+00
-7.8385752E-03,2.085237597166E+01,-3.68828732646E+00
-7.8383920E-03,2.087239740467E+01,-3.69951121868E+00
-7.8382088E-03,2.087179560265E+01,-3.68724492039E+00
-7.8380256E-03,2.085097855473E+01,-3.67291793120E+00
-7.8378424E-03,2.085630345209E+01,-3.63118328280E+00
-7.8376592E-03,2.084287518686E+01,-3.62751616524E+00
-7.8374760E-03,2.085616659423E+01,-3.69416453070E+00
-7.8372928E-03,2.084051781850E+01,-3.68341288888E+00
-7.8371096E-03,2.085760198118E+01,-3.66229483518E+00
-7.8369264E-03,2.087201078938E+01,-3.67134181908E+00
-7.8367432E-03,2.083951794127E+01,-3.63581742751E+00
-7.8365600E-03,2.087517136293E+01,-3.62567397426E+00
-7.8363768E-03,2.086323575633E+01,-3.64680205132E+00
-7.8361936E-03,2.085737150678E+01,-3.61339186677E+00
-7.8360104E-03,2.087850049188E+01,-3.66940137357E+00
-7.8358272E-03,2.087377638606E+01,-3.61890706592E+00
-7.8356440E-03,2.084038584078E+01,-3.66241540653E+00
-7.8354608E-03,2.086365057671E+01,-3.65805075164E+00
-7.8352776E-03,2.087275464138E+01,-3.71387411035E+00
-7.8350944E-03,2.085094994916E+01,-3.65142470584E+00
-7.8349112E-03,2.084311987324E+01,-3.64225967680E+00
-7.8347280E-03,2.087027017077E+01,-3.64511201517E+00
-7.8345448E-03,2.085726180630E+01,-3.61713904315E+00
-7.8343616E-03,2.087985571990E+01,-3.64164019595E+00
-7.8341784E-03,2.086844624536E+01,-3.68695808467E+00
-7.8339952E-03,2.086361496760E+01,-3.61716700611E+00
-7.8338120E-03,2.087309309332E+01,-3.64499518075E+00
-7.8336288E-03,2.086488678170E+01,-3.65299372827E+00
-7.8334456E-03,2.088120759981E+01,-3.67118806937E+00
-7.8332624E-03,2.087147046862E+01,-3.63565002228E+00
-7.8330792E-03,2.086247804625E+01,-3.66055576489E+00
-7.8328960E-03,2.088644366762E+01,-3.62189848567E+00
-7.8327128E-03,2.088115652142E+01,-3.60695538004E+00
-7.8325296E-03,2.087003849963E+01,-3.60772835449E+00
-7.8323464E-03,2.087647058586E+01,-3.63725403915E+00
-7.8321632E-03,2.086936446888E+01,-3.69345407127E+00
-7.8319800E-03,2.085311520895E+01,-3.64624204705E+00
-7.8317968E-03,2.085128916478E+01,-3.63642616323E+00
-7.8316136E-03,2.086317195142E+01,-3.64905954232E+00
-7.8314304E-03,2.086857412061E+01,-3.65251201331E+00
-7.8312472E-03,2.084711279770E+01,-3.66455146470E+00
-7.8310640E-03,2.087709713312E+01,-3.64852305395E+00
-7.8308808E-03,2.088823950900E+01,-3.61915596188E+00
-7.8306976E-03,2.084541110838E+01,-3.65567988376E+00
-7.8305144E-03,2.088033048486E+01,-3.62751501272E+00
-7.8303312E-03,2.085887996530E+01,-3.63495740932E+00
-7.8301480E-03,2.085787537558E+01,-3.65185082084E+00
-7.8299648E-03,2.089510837154E+01,-3.65588772004E+00
-7.8297816E-03,2.085924529986E+01,-3.60542297023E+00
-7.8295984E-03,2.085876238583E+01,-3.66149492222E+00
-7.8294152E-03,2.086276771085E+01,-3.66893029897E+00
-7.8292320E-03,2.086398211358E+01,-3.65309698866E+00
-7.8290488E-03,2.087753124120E+01,-3.67347249887E+00
-7.8288656E-03,2.087784970230E+01,-3.67022682806E+00
-7.8286824E-03,2.084972456148E+01,-3.70672095926E+00
-7.8284992E-03,2.086134464530E+01,-3.67193758613E+00
-7.8283160E-03,2.084701997278E+01,-3.61813933016E+00
